event_id,timestamp,market,creator_tier,content_category,policy_category,intervention_type,detection_method,severity_score,is_proactive_removal,removed_within_24h,is_false_positive,baseline_ccv,ccv_lost_5min,ccv_recovered_15min,drop_off_rate,recovery_rate,creator_ack_seconds,scale_factor
EVT_00619,2026-01-30 03:58:01,US,Nano,Fitness,hate_speech,audio_mute,automated,2.63,True,True,False,263,101,12,0.3841,0.1236,,262.9
EVT_03613,2026-01-30 04:07:16,US,Micro,Commerce,hate_speech,audio_mute,user_report,1.67,True,True,False,1002,375,49,0.375,0.1308,,262.9
EVT_00959,2026-01-30 04:32:17,US,Mid,Music,adult_nudity_sexual,stream_pause,automated,3.28,True,True,False,9460,3342,286,0.3533,0.0858,,262.9
EVT_00720,2026-01-30 06:14:10,US,Mid,Gaming,hate_speech,stream_pause,automated,3.97,True,True,False,5181,607,89,0.1172,0.1481,,262.9
EVT_04092,2026-01-30 06:17:28,US,Nano,Fitness,adult_nudity_sexual,audio_mute,user_report,1.78,True,True,False,297,135,21,0.4573,0.1588,,262.9
EVT_04130,2026-01-30 06:35:51,US,Micro,Fitness,minor_safety,content_warning_overlay,human_review,1.45,True,True,False,959,201,16,0.2105,0.0812,,262.9
EVT_03024,2026-01-30 06:55:53,US,Nano,Fitness,minor_safety,audio_mute,automated,2.73,True,True,False,268,63,10,0.2357,0.1593,,262.9
EVT_02424,2026-01-30 07:48:31,US,Macro,Commerce,violent_graphic,caption_text_removal,automated,1.41,True,True,False,76381,12330,1224,0.1614,0.0993,,262.9
EVT_02326,2026-01-30 07:54:49,US,Micro,Talk,illegal_regulated_goods,audio_mute,automated,2.42,True,True,False,2081,736,78,0.354,0.1067,71.0,262.9
EVT_04144,2026-01-30 08:31:58,US,Micro,Commerce,minor_safety,content_warning_overlay,automated,1.8,True,True,False,1498,315,45,0.2106,0.1429,,262.9
EVT_00165,2026-01-30 09:37:21,US,Macro,Talk,violent_graphic,escalated_review_flag,automated,4.15,True,True,False,69065,7922,829,0.1147,0.1047,,262.9
EVT_04074,2026-01-30 09:54:37,US,Micro,Fitness,minor_safety,stream_pause,automated,2.82,True,True,False,1675,478,42,0.2858,0.0897,,262.9
EVT_02310,2026-01-30 10:29:58,US,Nano,Fitness,minor_safety,escalated_review_flag,automated,4.78,True,True,False,157,20,2,0.1299,0.1032,,262.9
EVT_01709,2026-01-30 11:15:28,US,Nano,Gaming,minor_safety,content_warning_overlay,automated,2.33,True,True,False,271,54,3,0.2026,0.0722,,262.9
EVT_00131,2026-01-30 13:13:15,US,Nano,Fitness,illegal_regulated_goods,escalated_review_flag,automated,4.14,True,False,False,192,23,3,0.1236,0.1733,,262.9
EVT_00955,2026-01-30 13:47:57,US,Nano,Education,violent_graphic,escalated_review_flag,automated,3.2,True,True,False,255,27,3,0.1071,0.1309,,262.9
EVT_00808,2026-01-30 13:57:56,US,Nano,Talk,illegal_regulated_goods,audio_mute,user_report,1.57,True,False,False,190,51,5,0.2708,0.1061,143.0,262.9
EVT_03194,2026-01-30 16:06:11,US,Micro,Education,spam_fake_engagement,caption_text_removal,automated,1.13,True,True,False,1214,140,4,0.1156,0.0304,,262.9
EVT_02501,2026-01-30 16:24:05,US,Nano,Education,illegal_regulated_goods,content_warning_overlay,automated,1.91,True,True,False,239,54,3,0.2294,0.0575,,262.9
EVT_03052,2026-01-30 17:10:26,US,Nano,Talk,misinformation,stream_pause,human_review,3.04,True,True,False,187,46,5,0.2478,0.1217,,262.9
EVT_03451,2026-01-30 17:20:37,US,Micro,Commerce,hate_speech,stream_pause,automated,3.64,True,True,False,1938,561,70,0.29,0.1256,,262.9
EVT_02311,2026-01-30 17:25:36,US,Micro,Talk,minor_safety,content_warning_overlay,user_report,1.57,True,True,False,663,112,11,0.169,0.1054,,262.9
EVT_02325,2026-01-30 17:50:45,US,Nano,Talk,violent_graphic,audio_mute,automated,2.76,True,True,False,630,200,14,0.3179,0.0714,,262.9
EVT_02563,2026-01-30 17:56:52,US,Nano,Music,misinformation,stream_pause,automated,4.1,True,True,False,110,27,3,0.252,0.1273,,262.9
EVT_04044,2026-01-30 19:11:53,US,Nano,Gaming,hate_speech,escalated_review_flag,automated,3.33,True,True,False,236,36,1,0.1527,0.0516,,262.9
EVT_01531,2026-01-30 19:49:43,US,Micro,Commerce,hate_speech,caption_text_removal,automated,1.09,True,True,False,1148,137,24,0.1201,0.1824,,262.9
EVT_00740,2026-01-30 21:03:53,US,Nano,Gaming,adult_nudity_sexual,caption_text_removal,automated,1.19,True,True,False,157,15,1,0.0988,0.12,,262.9
EVT_04052,2026-01-30 21:34:17,US,Mid,Fitness,spam_fake_engagement,audio_mute,automated,2.29,True,True,False,4132,1577,210,0.3819,0.1332,8.0,262.9
EVT_02463,2026-01-30 21:48:13,US,Micro,Music,illegal_regulated_goods,stream_pause,human_review,2.96,True,True,False,1066,224,11,0.2104,0.051,,262.9
EVT_02740,2026-01-30 21:50:40,US,Nano,Gaming,illegal_regulated_goods,audio_mute,automated,2.22,True,True,False,301,67,6,0.2236,0.0969,,262.9
EVT_01033,2026-01-30 22:26:51,US,Nano,Commerce,violent_graphic,caption_text_removal,automated,1.27,True,True,False,154,19,2,0.1296,0.1558,,262.9
EVT_02777,2026-01-30 22:28:52,US,Mid,Gaming,hate_speech,audio_mute,automated,2.49,True,True,False,5928,2054,264,0.3466,0.1289,,262.9
EVT_03176,2026-01-30 22:33:13,US,Nano,Fitness,minor_safety,content_warning_overlay,automated,1.61,True,True,False,208,22,1,0.1084,0.0539,,262.9
EVT_00985,2026-01-30 23:15:48,US,Micro,Commerce,illegal_regulated_goods,caption_text_removal,human_review,1.02,True,True,False,1270,81,12,0.0645,0.1559,,262.9
EVT_04004,2026-01-30 23:47:19,US,Mid,Fitness,minor_safety,caption_text_removal,automated,1.42,True,True,False,6612,406,62,0.0615,0.155,,262.9
EVT_02329,2026-01-30 23:53:49,US,Micro,Music,spam_fake_engagement,audio_mute,user_report,2.29,True,True,False,1137,486,57,0.4277,0.1179,226.0,262.9
EVT_00151,2026-01-30 23:59:11,US,Micro,Education,spam_fake_engagement,audio_mute,human_review,2.67,True,True,False,1318,535,11,0.4064,0.0216,,262.9
EVT_01195,2026-01-31 00:18:07,US,Mid,Talk,minor_safety,audio_mute,automated,2.51,True,True,False,3751,1585,273,0.4226,0.1726,,262.9
EVT_02605,2026-01-31 00:19:10,US,Micro,Talk,illegal_regulated_goods,audio_mute,automated,2.3,True,False,False,1059,360,29,0.3408,0.0825,,262.9
EVT_00208,2026-01-31 00:41:58,US,Nano,Education,hate_speech,content_warning_overlay,automated,1.58,True,True,False,274,49,2,0.1818,0.0538,,262.9
EVT_01623,2026-01-31 01:56:42,US,Mid,Fitness,hate_speech,content_warning_overlay,automated,1.69,True,True,False,10470,1559,210,0.149,0.1348,,262.9
EVT_01740,2026-01-31 02:07:22,US,Nano,Fitness,violent_graphic,audio_mute,automated,2.09,True,True,False,161,55,9,0.3427,0.1771,34.0,262.9
EVT_02396,2026-01-31 02:24:58,US,Nano,Music,illegal_regulated_goods,audio_mute,user_report,1.8,True,True,False,192,70,9,0.3686,0.1386,0.0,262.9
EVT_02504,2026-01-31 03:15:53,US,Mid,Fitness,spam_fake_engagement,caption_text_removal,automated,1.19,True,True,False,6004,783,89,0.1305,0.1146,,262.9
EVT_00690,2026-01-31 03:15:54,US,Nano,Fitness,minor_safety,stream_pause,automated,3.67,True,True,False,341,123,14,0.3614,0.12,,262.9
EVT_03268,2026-01-31 03:27:10,US,Macro,Music,adult_nudity_sexual,audio_mute,automated,1.57,True,True,False,89178,28029,2551,0.3143,0.091,,262.9
EVT_04121,2026-01-31 03:36:34,US,Micro,Commerce,illegal_regulated_goods,content_warning_overlay,automated,2.27,False,True,False,837,94,10,0.1127,0.1079,,262.9
EVT_03400,2026-01-31 03:56:16,US,Nano,Music,illegal_regulated_goods,audio_mute,automated,2.72,True,True,False,299,87,8,0.292,0.0931,,262.9
EVT_02007,2026-01-31 04:04:58,US,Macro,Gaming,minor_safety,audio_mute,automated,1.62,True,True,False,100246,28865,2798,0.2879,0.0969,,262.9
EVT_03864,2026-01-31 04:14:57,US,Nano,Gaming,hate_speech,audio_mute,human_review,1.85,True,True,False,152,55,4,0.3657,0.0889,,262.9
EVT_03728,2026-01-31 06:06:42,US,Nano,Talk,adult_nudity_sexual,content_warning_overlay,automated,1.69,True,True,False,287,38,6,0.1343,0.1619,,262.9
EVT_04055,2026-01-31 06:42:03,US,Nano,Fitness,spam_fake_engagement,caption_text_removal,automated,1.62,True,True,False,222,37,3,0.1709,0.0862,,262.9
EVT_00145,2026-01-31 08:13:57,US,Micro,Music,hate_speech,content_warning_overlay,automated,2.2,True,True,False,1458,277,31,0.1902,0.1136,,262.9
EVT_01109,2026-01-31 09:11:37,US,Macro,Education,minor_safety,escalated_review_flag,automated,4.18,True,True,False,41532,7281,1254,0.1753,0.1723,,262.9
EVT_03652,2026-01-31 09:23:33,US,Micro,Talk,violent_graphic,stream_pause,automated,3.76,True,True,False,1288,240,26,0.1869,0.1095,,262.9
EVT_03889,2026-01-31 09:26:47,US,Nano,Fitness,hate_speech,stream_pause,automated,3.76,True,True,False,340,75,9,0.2207,0.1295,,262.9
EVT_02520,2026-01-31 09:31:53,US,Micro,Fitness,minor_safety,stream_pause,automated,3.37,True,True,False,1089,315,35,0.2896,0.1118,,262.9
EVT_02279,2026-01-31 09:35:03,US,Nano,Talk,minor_safety,audio_mute,automated,1.59,True,True,False,289,98,6,0.3418,0.0705,,262.9
EVT_01261,2026-01-31 09:44:59,US,Mid,Fitness,minor_safety,caption_text_removal,automated,1.5,True,True,False,5180,872,112,0.1685,0.1289,,262.9
EVT_01717,2026-01-31 10:24:53,US,Nano,Education,hate_speech,stream_pause,automated,2.99,True,True,False,226,61,6,0.2701,0.108,,262.9
EVT_00863,2026-01-31 11:01:29,US,Micro,Music,hate_speech,stream_pause,automated,3.09,True,True,False,1787,403,33,0.2257,0.0828,,262.9
EVT_03966,2026-01-31 11:20:14,US,Macro,Gaming,spam_fake_engagement,stream_pause,automated,4.17,True,True,False,26783,3009,99,0.1124,0.0332,,262.9
EVT_03091,2026-01-31 11:42:31,US,Macro,Music,spam_fake_engagement,escalated_review_flag,automated,4.2,True,True,False,47047,6660,1270,0.1416,0.1907,,262.9
EVT_03428,2026-01-31 11:50:42,US,Micro,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.61,True,True,False,1939,446,48,0.23,0.1077,,262.9
EVT_02233,2026-01-31 12:29:57,US,Mid,Education,minor_safety,content_warning_overlay,automated,2.4,True,True,False,10811,1252,60,0.1158,0.0484,,262.9
EVT_03338,2026-01-31 12:30:27,US,Micro,Fitness,adult_nudity_sexual,audio_mute,automated,2.07,True,True,False,1276,546,50,0.4283,0.0919,23.0,262.9
EVT_03090,2026-01-31 16:09:11,US,Micro,Music,illegal_regulated_goods,escalated_review_flag,automated,3.21,True,False,False,1027,222,13,0.2167,0.0605,,262.9
EVT_03564,2026-01-31 16:11:59,US,Mid,Commerce,adult_nudity_sexual,stream_pause,automated,3.92,True,True,False,6855,1632,236,0.2382,0.1452,,262.9
EVT_00441,2026-01-31 17:13:36,US,Mid,Music,minor_safety,audio_mute,automated,2.63,True,True,False,3694,1469,200,0.3979,0.1367,285.0,262.9
EVT_00836,2026-01-31 17:31:54,US,Mid,Education,illegal_regulated_goods,stream_pause,automated,4.14,True,True,False,18140,4161,558,0.2294,0.1343,,262.9
EVT_02414,2026-01-31 17:51:58,US,Nano,Commerce,minor_safety,content_warning_overlay,automated,1.74,True,True,False,196,32,4,0.1679,0.1401,,262.9
EVT_03837,2026-01-31 18:37:38,US,Nano,Education,illegal_regulated_goods,escalated_review_flag,human_review,3.71,True,True,False,184,29,3,0.1616,0.1097,,262.9
EVT_00209,2026-01-31 18:43:40,US,Nano,Commerce,adult_nudity_sexual,caption_text_removal,automated,1.1,True,True,False,371,48,4,0.1311,0.0909,,262.9
EVT_01233,2026-01-31 19:45:39,US,Macro,Fitness,minor_safety,audio_mute,automated,2.21,True,True,False,63699,26363,1792,0.4139,0.068,,262.9
EVT_01446,2026-01-31 19:49:53,US,Micro,Commerce,spam_fake_engagement,audio_mute,automated,1.91,True,True,False,1503,674,117,0.4487,0.174,63.0,262.9
EVT_02256,2026-01-31 20:48:21,US,Macro,Talk,spam_fake_engagement,escalated_review_flag,automated,3.72,True,False,False,44657,5323,735,0.1192,0.1383,,262.9
EVT_03171,2026-01-31 20:58:22,US,Micro,Commerce,adult_nudity_sexual,stream_pause,automated,2.96,True,True,False,1445,363,13,0.2513,0.0385,,262.9
EVT_01235,2026-01-31 21:17:05,US,Nano,Education,spam_fake_engagement,content_warning_overlay,automated,1.56,True,True,False,386,58,4,0.1519,0.0796,,262.9
EVT_02893,2026-01-31 21:38:24,US,Nano,Music,illegal_regulated_goods,audio_mute,automated,2.56,True,True,False,231,54,8,0.2354,0.1666,89.0,262.9
EVT_00227,2026-01-31 22:13:43,US,Mid,Fitness,minor_safety,stream_pause,human_review,3.32,True,True,False,4286,1208,86,0.2819,0.072,,262.9
EVT_00269,2026-01-31 22:42:18,US,Micro,Education,misinformation,content_warning_overlay,user_report,2.24,True,True,False,569,134,19,0.236,0.1449,,262.9
EVT_02814,2026-01-31 23:10:05,US,Micro,Gaming,adult_nudity_sexual,content_warning_overlay,human_review,1.21,True,True,False,1116,267,26,0.2394,0.1007,,262.9
EVT_00304,2026-01-31 23:38:40,US,Nano,Talk,violent_graphic,stream_pause,automated,4.1,True,True,False,201,49,3,0.2474,0.0798,,262.9
EVT_03420,2026-01-31 23:52:53,US,Mid,Talk,illegal_regulated_goods,stream_pause,automated,3.57,True,True,False,4407,731,73,0.166,0.1007,,262.9
EVT_02849,2026-02-01 00:03:52,US,Mid,Talk,violent_graphic,audio_mute,automated,2.16,True,True,False,4469,2026,320,0.4534,0.1583,,262.9
EVT_01488,2026-02-01 00:49:18,US,Micro,Commerce,adult_nudity_sexual,stream_pause,automated,3.79,True,True,False,502,102,19,0.2033,0.1865,,262.9
EVT_01862,2026-02-01 01:32:18,US,Micro,Gaming,misinformation,audio_mute,automated,1.6,True,True,False,1205,405,76,0.3367,0.1893,188.0,262.9
EVT_02043,2026-02-01 01:55:29,US,Mid,Education,adult_nudity_sexual,escalated_review_flag,automated,4.41,True,True,False,9732,1649,219,0.1695,0.1332,,262.9
EVT_02148,2026-02-01 02:06:56,US,Micro,Gaming,minor_safety,stream_pause,automated,3.47,True,True,False,1290,299,38,0.2318,0.1277,,262.9
EVT_02087,2026-02-01 02:07:43,US,Nano,Commerce,misinformation,content_warning_overlay,automated,1.35,True,True,False,280,31,3,0.1135,0.1181,,262.9
EVT_01640,2026-02-01 02:23:28,US,Macro,Education,adult_nudity_sexual,stream_pause,automated,4.16,True,True,False,89808,19733,1404,0.2197,0.0712,,262.9
EVT_01639,2026-02-01 02:56:33,US,Mid,Commerce,hate_speech,caption_text_removal,automated,1.4,True,True,False,2759,447,62,0.1621,0.1402,,262.9
EVT_02314,2026-02-01 02:57:44,US,Nano,Fitness,spam_fake_engagement,stream_pause,automated,3.24,True,True,False,358,96,11,0.2707,0.1246,,262.9
EVT_02708,2026-02-01 03:08:34,US,Micro,Talk,adult_nudity_sexual,caption_text_removal,human_review,1.63,True,False,False,1309,186,27,0.1424,0.1457,,262.9
EVT_03846,2026-02-01 03:49:44,US,Micro,Commerce,adult_nudity_sexual,stream_pause,automated,3.44,True,True,False,701,205,15,0.2929,0.0732,,262.9
EVT_02647,2026-02-01 03:52:17,US,Micro,Education,spam_fake_engagement,caption_text_removal,automated,1.07,True,True,False,1270,173,15,0.1365,0.0874,,262.9
EVT_01355,2026-02-01 03:57:34,US,Nano,Talk,hate_speech,caption_text_removal,automated,1.6,True,True,False,381,17,1,0.0452,0.0733,,262.9
EVT_02861,2026-02-01 04:10:32,US,Nano,Education,spam_fake_engagement,stream_pause,automated,4.01,True,True,False,155,41,3,0.2649,0.0947,,262.9
EVT_02378,2026-02-01 04:12:30,US,Macro,Fitness,spam_fake_engagement,audio_mute,automated,1.79,True,True,False,69163,14580,1138,0.2108,0.0781,306.0,262.9
EVT_01954,2026-02-01 05:28:35,US,Micro,Education,illegal_regulated_goods,audio_mute,automated,1.84,True,True,False,814,361,49,0.4439,0.1385,183.0,262.9
EVT_02590,2026-02-01 05:30:09,US,Micro,Commerce,illegal_regulated_goods,audio_mute,automated,2.08,True,True,False,1159,380,44,0.328,0.1169,258.0,262.9
EVT_01000,2026-02-01 05:54:08,US,Nano,Fitness,violent_graphic,caption_text_removal,automated,1.51,True,True,False,167,30,4,0.1846,0.1334,,262.9
EVT_02900,2026-02-01 06:00:25,US,Mid,Fitness,adult_nudity_sexual,caption_text_removal,user_report,1.3,True,True,False,8901,1198,168,0.1346,0.1403,,262.9
EVT_03271,2026-02-01 06:40:45,US,Mid,Gaming,spam_fake_engagement,audio_mute,user_report,1.94,True,True,False,6483,2946,238,0.4545,0.0811,187.0,262.9
EVT_02022,2026-02-01 08:41:50,US,Mid,Education,minor_safety,content_warning_overlay,automated,2.07,True,True,False,7453,1691,171,0.227,0.1015,,262.9
EVT_03932,2026-02-01 09:07:52,US,Micro,Commerce,minor_safety,stream_pause,automated,3.19,True,True,False,1282,271,19,0.2116,0.0732,,262.9
EVT_00600,2026-02-01 10:13:51,US,Micro,Fitness,adult_nudity_sexual,stream_pause,automated,3.94,True,True,False,1224,183,23,0.1499,0.13,,262.9
EVT_01318,2026-02-01 11:09:11,US,Micro,Music,spam_fake_engagement,stream_pause,automated,2.89,True,True,False,1832,471,43,0.2575,0.093,,262.9
EVT_03724,2026-02-01 13:08:11,US,Macro,Education,violent_graphic,audio_mute,automated,2.79,True,True,False,55112,24837,3061,0.4507,0.1232,,262.9
EVT_01499,2026-02-01 13:21:07,US,Nano,Education,misinformation,stream_pause,automated,3.39,True,False,False,219,23,2,0.1066,0.0959,,262.9
EVT_02602,2026-02-01 13:32:35,US,Micro,Talk,violent_graphic,escalated_review_flag,automated,4.62,True,True,False,2546,379,63,0.1489,0.1682,,262.9
EVT_00432,2026-02-01 13:37:27,US,Micro,Education,violent_graphic,content_warning_overlay,automated,1.77,True,True,False,2023,502,51,0.2484,0.1034,,262.9
EVT_03694,2026-02-01 13:37:39,US,Mid,Music,illegal_regulated_goods,audio_mute,automated,2.06,True,True,False,5740,1958,251,0.3412,0.1282,,262.9
EVT_03896,2026-02-01 14:57:45,US,Micro,Education,minor_safety,escalated_review_flag,automated,4.39,True,True,False,828,176,27,0.2127,0.1586,,262.9
EVT_04172,2026-02-01 15:18:59,US,Nano,Fitness,illegal_regulated_goods,escalated_review_flag,automated,4.55,True,True,False,214,49,6,0.2335,0.1236,,262.9
EVT_00372,2026-02-01 16:13:16,US,Macro,Music,spam_fake_engagement,content_warning_overlay,user_report,2.07,True,True,False,71955,12347,1685,0.1716,0.1365,,262.9
EVT_04104,2026-02-01 16:28:08,US,Nano,Music,violent_graphic,escalated_review_flag,automated,3.57,True,False,False,307,18,2,0.0604,0.1156,,262.9
EVT_01080,2026-02-01 16:48:07,US,Nano,Music,misinformation,audio_mute,automated,2.79,True,False,False,109,44,5,0.4123,0.123,91.0,262.9
EVT_02471,2026-02-01 17:11:21,US,Nano,Gaming,minor_safety,caption_text_removal,automated,1.39,True,True,False,304,11,0,0.0366,0.0837,,262.9
EVT_03639,2026-02-01 17:16:22,US,Nano,Commerce,misinformation,audio_mute,automated,2.66,True,True,False,162,31,1,0.1926,0.0466,267.0,262.9
EVT_02172,2026-02-01 18:43:34,US,Micro,Fitness,adult_nudity_sexual,content_warning_overlay,automated,1.69,True,True,False,1614,295,20,0.1828,0.0705,,262.9
EVT_00865,2026-02-01 19:19:03,US,Micro,Talk,spam_fake_engagement,content_warning_overlay,automated,1.85,True,True,False,1105,207,16,0.1874,0.0783,,262.9
EVT_03786,2026-02-01 20:58:43,US,Mid,Education,misinformation,escalated_review_flag,automated,4.62,True,True,False,6113,1183,190,0.1935,0.1613,,262.9
EVT_01436,2026-02-01 21:20:51,US,Nano,Commerce,minor_safety,escalated_review_flag,automated,3.85,True,True,False,129,21,2,0.1632,0.1131,,262.9
EVT_02510,2026-02-01 21:40:41,US,Micro,Talk,adult_nudity_sexual,content_warning_overlay,human_review,1.62,True,True,False,727,81,7,0.1115,0.0881,,262.9
EVT_01573,2026-02-01 21:45:12,US,Mid,Talk,minor_safety,escalated_review_flag,automated,3.24,True,True,False,6106,1315,114,0.2154,0.0872,,262.9
EVT_01596,2026-02-01 22:13:43,US,Micro,Commerce,hate_speech,audio_mute,human_review,1.56,True,True,False,2005,580,53,0.2895,0.0917,,262.9
EVT_02579,2026-02-01 22:17:02,US,Nano,Music,hate_speech,audio_mute,automated,2.74,True,True,False,170,56,9,0.3339,0.1625,98.0,262.9
EVT_03960,2026-02-02 00:54:04,US,Macro,Music,minor_safety,audio_mute,automated,1.76,True,True,False,34793,16522,2977,0.4749,0.1802,92.0,262.9
EVT_03187,2026-02-02 01:40:10,US,Micro,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.47,True,True,False,1114,184,25,0.166,0.1398,,262.9
EVT_02888,2026-02-02 02:13:23,US,Nano,Talk,illegal_regulated_goods,content_warning_overlay,automated,2.25,True,False,False,352,62,8,0.1773,0.1348,,262.9
EVT_03201,2026-02-02 02:22:52,US,Micro,Commerce,hate_speech,stream_pause,automated,3.61,True,True,False,1008,258,34,0.2567,0.1342,,262.9
EVT_04178,2026-02-02 02:55:46,US,Micro,Talk,minor_safety,audio_mute,automated,2.11,True,True,False,1744,419,48,0.2408,0.1157,,262.9
EVT_04180,2026-02-02 03:05:38,US,Nano,Talk,violent_graphic,audio_mute,automated,2.68,True,True,False,355,87,10,0.2455,0.1216,,262.9
EVT_03375,2026-02-02 03:42:41,US,Macro,Music,minor_safety,stream_pause,automated,3.38,True,True,False,33201,5113,241,0.154,0.0473,,262.9
EVT_01290,2026-02-02 03:44:30,US,Mid,Fitness,spam_fake_engagement,escalated_review_flag,automated,3.86,True,True,False,9209,1454,208,0.158,0.1431,,262.9
EVT_03026,2026-02-02 04:26:32,US,Nano,Talk,minor_safety,content_warning_overlay,automated,1.22,True,True,False,149,5,0,0.0354,0.1269,,262.9
EVT_03075,2026-02-02 04:26:43,US,Nano,Fitness,illegal_regulated_goods,stream_pause,human_review,4.2,True,True,False,345,100,9,0.2912,0.0915,,262.9
EVT_03538,2026-02-02 05:49:13,US,Mid,Commerce,spam_fake_engagement,escalated_review_flag,automated,4.46,True,True,False,5445,498,57,0.0915,0.1152,,262.9
EVT_00302,2026-02-02 06:07:19,US,Mid,Fitness,minor_safety,stream_pause,automated,3.36,True,False,False,15921,1794,270,0.1127,0.1509,,262.9
EVT_03046,2026-02-02 07:45:04,US,Nano,Education,spam_fake_engagement,content_warning_overlay,user_report,2.05,True,True,False,170,24,4,0.1457,0.178,,262.9
